nohup: ignoring input
[0] bbox_docvqa_id=1 resume_skip=True
[1] bbox_docvqa_id=2 resume_skip=True
[2] bbox_docvqa_id=3 resume_skip=True
[3] bbox_docvqa_id=4 resume_skip=True
[4] bbox_docvqa_id=5 resume_skip=True
[5] bbox_docvqa_id=6 resume_skip=True
[6] bbox_docvqa_id=7 resume_skip=True
[7] bbox_docvqa_id=8 resume_skip=True
[8] bbox_docvqa_id=9 resume_skip=True
[1468] bbox_docvqa_id=1469 images=2/2 error=False
[1469] bbox_docvqa_id=1470 images=2/2 error=False
[1470] bbox_docvqa_id=1471 images=2/2 error=False
[1471] bbox_docvqa_id=1472 images=2/2 error=False
[1472] bbox_docvqa_id=1473 images=2/2 error=False
[1473] bbox_docvqa_id=1474 images=2/2 error=False
[1474] bbox_docvqa_id=1475 images=2/2 error=False
[1475] bbox_docvqa_id=1476 images=2/2 error=False
[1476] bbox_docvqa_id=1477 images=2/2 error=False
[1477] bbox_docvqa_id=1478 images=2/2 error=False
[1478] bbox_docvqa_id=1479 images=2/2 error=False
[1479] bbox_docvqa_id=1480 images=2/2 error=False
[1480] bbox_docvqa_id=1481 images=2/2 error=False
[1481] bbox_docvqa_id=1482 images=2/2 error=False
[1482] bbox_docvqa_id=1483 images=2/2 error=False
[1483] bbox_docvqa_id=1484 images=2/2 error=False
[1484] bbox_docvqa_id=1485 images=2/2 error=False
[1485] bbox_docvqa_id=1486 images=2/2 error=False
[1486] bbox_docvqa_id=1487 images=2/2 error=False
[1487] bbox_docvqa_id=1488 images=2/2 error=False
[1488] bbox_docvqa_id=1489 images=2/2 error=False
[1489] bbox_docvqa_id=1490 images=2/2 error=False
[1490] bbox_docvqa_id=1491 images=2/2 error=False
[1491] bbox_docvqa_id=1492 images=2/2 error=False
[1492] bbox_docvqa_id=1493 images=2/2 error=False
[1493] bbox_docvqa_id=1494 images=2/2 error=False
[1494] bbox_docvqa_id=1495 images=2/2 error=False
[1495] bbox_docvqa_id=1496 images=2/2 error=False
[1496] bbox_docvqa_id=1497 images=2/2 error=False
[1497] bbox_docvqa_id=1498 images=2/2 error=False
[1498] bbox_docvqa_id=1499 images=2/2 error=False
[1499] bbox_docvqa_id=1500 images=2/2 error=False
[1500] bbox_docvqa_id=1501 images=2/2 error=False
[1501] bbox_docvqa_id=1502 images=2/2 error=False
[1502] bbox_docvqa_id=1503 images=2/2 error=False
[1503] bbox_docvqa_id=1504 images=2/2 error=False
[1504] bbox_docvqa_id=1505 images=2/2 error=False
[1505] bbox_docvqa_id=1506 images=2/2 error=False
[1506] bbox_docvqa_id=1507 images=2/2 error=False
[1507] bbox_docvqa_id=1508 images=2/2 error=False
[1508] bbox_docvqa_id=1509 images=2/2 error=False
[1509] bbox_docvqa_id=1510 images=2/2 error=False
[1510] bbox_docvqa_id=1511 images=2/2 error=False
[1511] bbox_docvqa_id=1512 images=2/2 error=False
[1512] bbox_docvqa_id=1513 images=2/2 error=False
[1513] bbox_docvqa_id=1514 images=2/2 error=False
[1514] bbox_docvqa_id=1515 images=2/2 error=False
[1515] bbox_docvqa_id=1516 images=2/2 error=False
[1516] bbox_docvqa_id=1517 images=2/2 error=False
[1517] bbox_docvqa_id=1518 images=2/2 error=False
[1518] bbox_docvqa_id=1519 images=2/2 error=False
[1519] bbox_docvqa_id=1520 images=2/2 error=False
[1520] bbox_docvqa_id=1521 images=2/2 error=False
[1521] bbox_docvqa_id=1522 images=2/2 error=False
[1522] bbox_docvqa_id=1523 images=2/2 error=False
[1523] bbox_docvqa_id=1524 images=2/2 error=False
[1524] bbox_docvqa_id=1525 images=2/2 error=False
[1525] bbox_docvqa_id=1526 images=2/2 error=False
[1526] bbox_docvqa_id=1527 images=2/2 error=False
[1527] bbox_docvqa_id=1528 images=2/2 error=False
[1528] bbox_docvqa_id=1529 images=2/2 error=False
[1529] bbox_docvqa_id=1530 images=2/2 error=False
[1530] bbox_docvqa_id=1531 images=2/2 error=False
[1531] bbox_docvqa_id=1532 images=2/2 error=False
[1532] bbox_docvqa_id=1533 images=2/2 error=False
[1533] bbox_docvqa_id=1534 images=2/2 error=False
[1534] bbox_docvqa_id=1535 images=2/2 error=False
[1535] bbox_docvqa_id=1536 images=2/2 error=False
[1536] bbox_docvqa_id=1537 images=2/2 error=False
[1537] bbox_docvqa_id=1538 images=2/2 error=False
[1538] bbox_docvqa_id=1539 images=2/2 error=False
[1539] bbox_docvqa_id=1540 images=2/2 error=False
[1540] bbox_docvqa_id=1541 images=2/2 error=False
[1541] bbox_docvqa_id=1542 images=2/2 error=False
[1542] bbox_docvqa_id=1543 images=2/2 error=False
[1543] bbox_docvqa_id=1544 images=2/2 error=False
[1544] bbox_docvqa_id=1545 images=2/2 error=False
[1545] bbox_docvqa_id=1546 images=2/2 error=False
[1546] bbox_docvqa_id=1547 images=2/2 error=False
[1547] bbox_docvqa_id=1548 images=2/2 error=False
[1548] bbox_docvqa_id=1549 images=2/2 error=False
[1549] bbox_docvqa_id=1550 images=2/2 error=False
[1550] bbox_docvqa_id=1551 images=2/2 error=False
[1551] bbox_docvqa_id=1552 images=2/2 error=False
[1552] bbox_docvqa_id=1553 images=2/2 error=False
[1553] bbox_docvqa_id=1554 images=2/2 error=False
[1554] bbox_docvqa_id=1555 images=2/2 error=False
[1555] bbox_docvqa_id=1556 images=2/2 error=False
[1556] bbox_docvqa_id=1557 images=2/2 error=False
[1557] bbox_docvqa_id=1558 images=2/2 error=False
[1558] bbox_docvqa_id=1559 images=2/2 error=False
[1559] bbox_docvqa_id=1560 images=2/2 error=False
[1560] bbox_docvqa_id=1561 images=2/2 error=False
[1561] bbox_docvqa_id=1562 images=2/2 error=False
[1562] bbox_docvqa_id=1563 images=2/2 error=False
[1563] bbox_docvqa_id=1564 images=2/2 error=False
[1564] bbox_docvqa_id=1565 images=2/2 error=False
[1565] bbox_docvqa_id=1566 images=2/2 error=False
[1566] bbox_docvqa_id=1567 images=2/2 error=False
[1567] bbox_docvqa_id=1568 images=2/2 error=False
[1568] bbox_docvqa_id=1569 images=2/2 error=False
[1569] bbox_docvqa_id=1570 images=2/2 error=False
[1570] bbox_docvqa_id=1571 images=2/2 error=False
[1571] bbox_docvqa_id=1572 images=2/2 error=False
[1572] bbox_docvqa_id=1573 images=2/2 error=False
[1573] bbox_docvqa_id=1574 images=2/2 error=False
[1574] bbox_docvqa_id=1575 images=2/2 error=False
[1575] bbox_docvqa_id=1576 images=2/2 error=False
[1576] bbox_docvqa_id=1577 images=2/2 error=False
[1577] bbox_docvqa_id=1578 images=2/2 error=False
[1578] bbox_docvqa_id=1579 images=2/2 error=False
[1579] bbox_docvqa_id=1580 images=2/2 error=False
[1580] bbox_docvqa_id=1581 images=2/2 error=False
[1581] bbox_docvqa_id=1582 images=2/2 error=False
[1582] bbox_docvqa_id=1583 images=2/2 error=False
[1583] bbox_docvqa_id=1584 images=2/2 error=False
[1584] bbox_docvqa_id=1585 images=2/2 error=False
[1585] bbox_docvqa_id=1586 images=2/2 error=False
[1586] bbox_docvqa_id=1587 images=2/2 error=False
[1587] bbox_docvqa_id=1588 images=2/2 error=False
[1588] bbox_docvqa_id=1589 images=2/2 error=False
[1589] bbox_docvqa_id=1590 images=2/2 error=False
[1590] bbox_docvqa_id=1591 images=2/2 error=False
[1591] bbox_docvqa_id=1592 images=2/2 error=False
[1592] bbox_docvqa_id=1593 images=2/2 error=False
[1593] bbox_docvqa_id=1594 images=2/2 error=False
[1594] bbox_docvqa_id=1595 images=2/2 error=False
[1595] bbox_docvqa_id=1596 images=2/2 error=False
[1596] bbox_docvqa_id=1597 images=2/2 error=False
[1597] bbox_docvqa_id=1598 images=2/2 error=False
[1598] bbox_docvqa_id=1599 images=2/2 error=False
[1599] bbox_docvqa_id=1600 images=2/2 error=False
[1600] bbox_docvqa_id=1601 images=2/2 error=False
[1601] bbox_docvqa_id=1602 images=2/2 error=False
[1602] bbox_docvqa_id=1603 images=2/2 error=False
[1603] bbox_docvqa_id=1604 images=2/2 error=False
[1604] bbox_docvqa_id=1605 images=2/2 error=False
[1605] bbox_docvqa_id=1606 images=2/2 error=False
[1606] bbox_docvqa_id=1607 images=2/2 error=False
[1607] bbox_docvqa_id=1608 images=2/2 error=False
[1608] bbox_docvqa_id=1609 images=2/2 error=False
[1609] bbox_docvqa_id=1610 images=2/2 error=False
[1610] bbox_docvqa_id=1611 images=2/2 error=False
[1611] bbox_docvqa_id=1612 images=2/2 error=False
[1612] bbox_docvqa_id=1613 images=2/2 error=False
[1613] bbox_docvqa_id=1614 images=2/2 error=False
[1614] bbox_docvqa_id=1615 images=2/2 error=False
[1615] bbox_docvqa_id=1616 images=2/2 error=False
[1616] bbox_docvqa_id=1617 images=2/2 error=False
[1617] bbox_docvqa_id=1618 images=2/2 error=False
[1618] bbox_docvqa_id=1619 images=2/2 error=False
[1619] bbox_docvqa_id=1620 images=2/2 error=False
[1620] bbox_docvqa_id=1621 images=2/2 error=False
[1621] bbox_docvqa_id=1622 images=2/2 error=False
[1622] bbox_docvqa_id=1623 images=2/2 error=False
[0] bbox_docvqa_id=1 images=1/1 error=False
[1] bbox_docvqa_id=2 images=1/1 error=False
[2] bbox_docvqa_id=3 images=1/1 error=False
[3] bbox_docvqa_id=4 images=1/1 error=False
[4] bbox_docvqa_id=5 images=1/1 error=False
[5] bbox_docvqa_id=6 images=1/1 error=False
[6] bbox_docvqa_id=7 images=1/1 error=False
[7] bbox_docvqa_id=8 images=1/1 error=False
[8] bbox_docvqa_id=9 images=1/1 error=False
[9] bbox_docvqa_id=10 images=1/1 error=False
[10] bbox_docvqa_id=11 images=1/1 error=False
[11] bbox_docvqa_id=12 images=1/1 error=False
[12] bbox_docvqa_id=13 images=1/1 error=False
[13] bbox_docvqa_id=14 images=1/1 error=False
[14] bbox_docvqa_id=15 images=1/1 error=False
[15] bbox_docvqa_id=16 images=1/1 error=False
[16] bbox_docvqa_id=17 images=1/1 error=False
[17] bbox_docvqa_id=18 images=1/1 error=False
[18] bbox_docvqa_id=19 images=1/1 error=False
[19] bbox_docvqa_id=20 images=1/1 error=False
[20] bbox_docvqa_id=21 images=1/1 error=False
[21] bbox_docvqa_id=22 images=1/1 error=False
[22] bbox_docvqa_id=23 images=1/1 error=False
[23] bbox_docvqa_id=24 images=1/1 error=False
[24] bbox_docvqa_id=25 images=1/1 error=False
[25] bbox_docvqa_id=26 images=1/1 error=False
[26] bbox_docvqa_id=27 images=1/1 error=False
[27] bbox_docvqa_id=28 images=1/1 error=False
[28] bbox_docvqa_id=29 images=1/1 error=False
[29] bbox_docvqa_id=30 images=1/1 error=False
[30] bbox_docvqa_id=31 images=1/1 error=False
[31] bbox_docvqa_id=32 images=1/1 error=False
[32] bbox_docvqa_id=33 images=1/1 error=False
[33] bbox_docvqa_id=34 images=1/1 error=False
[34] bbox_docvqa_id=35 images=1/1 error=False
[35] bbox_docvqa_id=36 images=1/1 error=False
[36] bbox_docvqa_id=37 images=1/1 error=False
[37] bbox_docvqa_id=38 images=1/1 error=False
[38] bbox_docvqa_id=39 images=1/1 error=False
[39] bbox_docvqa_id=40 images=1/1 error=False
[40] bbox_docvqa_id=41 images=1/1 error=False
[41] bbox_docvqa_id=42 images=1/1 error=False
[42] bbox_docvqa_id=43 images=1/1 error=False
[43] bbox_docvqa_id=44 images=1/1 error=False
[44] bbox_docvqa_id=45 images=1/1 error=False
[45] bbox_docvqa_id=46 images=1/1 error=False
[46] bbox_docvqa_id=47 images=1/1 error=False
[47] bbox_docvqa_id=48 images=1/1 error=False
[48] bbox_docvqa_id=49 images=1/1 error=False
[49] bbox_docvqa_id=50 images=1/1 error=False
[50] bbox_docvqa_id=51 images=1/1 error=False
[51] bbox_docvqa_id=52 images=1/1 error=True
[52] bbox_docvqa_id=53 images=1/1 error=False
[53] bbox_docvqa_id=54 images=1/1 error=False
[54] bbox_docvqa_id=55 images=1/1 error=False
[55] bbox_docvqa_id=56 images=1/1 error=False
[56] bbox_docvqa_id=57 images=1/1 error=False
[57] bbox_docvqa_id=58 images=1/1 error=False
[58] bbox_docvqa_id=59 images=1/1 error=False
[59] bbox_docvqa_id=60 images=1/1 error=False
[60] bbox_docvqa_id=61 images=1/1 error=False
[61] bbox_docvqa_id=62 images=1/1 error=False
[62] bbox_docvqa_id=63 images=1/1 error=False
[63] bbox_docvqa_id=64 images=1/1 error=False
[64] bbox_docvqa_id=65 images=1/1 error=False
[65] bbox_docvqa_id=66 images=1/1 error=False
[66] bbox_docvqa_id=67 images=1/1 error=False
[67] bbox_docvqa_id=68 images=1/1 error=False
[68] bbox_docvqa_id=69 images=1/1 error=False
[69] bbox_docvqa_id=70 images=1/1 error=False
[70] bbox_docvqa_id=71 images=1/1 error=False
[71] bbox_docvqa_id=72 images=1/1 error=False
[72] bbox_docvqa_id=73 images=1/1 error=False
[73] bbox_docvqa_id=74 images=1/1 error=False
[74] bbox_docvqa_id=75 images=1/1 error=False
[75] bbox_docvqa_id=76 images=1/1 error=False
[76] bbox_docvqa_id=77 images=1/1 error=False
[77] bbox_docvqa_id=78 images=1/1 error=False
[78] bbox_docvqa_id=79 images=1/1 error=False
[79] bbox_docvqa_id=80 images=1/1 error=False
[80] bbox_docvqa_id=81 images=1/1 error=False
[81] bbox_docvqa_id=82 images=1/1 error=False
[82] bbox_docvqa_id=83 images=1/1 error=False
[83] bbox_docvqa_id=84 images=1/1 error=False
[84] bbox_docvqa_id=85 images=1/1 error=False
[85] bbox_docvqa_id=86 images=1/1 error=False
[86] bbox_docvqa_id=87 images=1/1 error=False
[87] bbox_docvqa_id=88 images=1/1 error=False
[88] bbox_docvqa_id=89 images=1/1 error=False
[89] bbox_docvqa_id=90 images=1/1 error=False
[90] bbox_docvqa_id=91 images=1/1 error=False
[91] bbox_docvqa_id=92 images=1/1 error=False
[92] bbox_docvqa_id=93 images=1/1 error=False
[93] bbox_docvqa_id=94 images=1/1 error=False
[94] bbox_docvqa_id=95 images=1/1 error=False
[95] bbox_docvqa_id=96 images=1/1 error=False
[96] bbox_docvqa_id=97 images=1/1 error=False
[97] bbox_docvqa_id=98 images=1/1 error=False
[98] bbox_docvqa_id=99 images=1/1 error=False
[99] bbox_docvqa_id=100 images=1/1 error=False
[100] bbox_docvqa_id=101 images=1/1 error=False
[101] bbox_docvqa_id=102 images=1/1 error=False
[102] bbox_docvqa_id=103 images=1/1 error=False
[103] bbox_docvqa_id=104 images=1/1 error=False
[104] bbox_docvqa_id=105 images=1/1 error=False
[105] bbox_docvqa_id=106 images=1/1 error=False
[106] bbox_docvqa_id=107 images=1/1 error=False
[107] bbox_docvqa_id=108 images=1/1 error=False
[108] bbox_docvqa_id=109 images=1/1 error=False
[109] bbox_docvqa_id=110 images=1/1 error=False
[110] bbox_docvqa_id=111 images=1/1 error=False
[111] bbox_docvqa_id=112 images=1/1 error=False
[112] bbox_docvqa_id=113 images=1/1 error=False
[113] bbox_docvqa_id=114 images=1/1 error=False
[114] bbox_docvqa_id=115 images=1/1 error=False
[115] bbox_docvqa_id=116 images=1/1 error=False
[116] bbox_docvqa_id=117 images=1/1 error=False
[117] bbox_docvqa_id=118 images=1/1 error=False
[118] bbox_docvqa_id=119 images=1/1 error=False
[119] bbox_docvqa_id=120 images=1/1 error=False
[120] bbox_docvqa_id=121 images=1/1 error=False
[121] bbox_docvqa_id=122 images=1/1 error=False
[122] bbox_docvqa_id=123 images=1/1 error=False
[123] bbox_docvqa_id=124 images=1/1 error=False
[124] bbox_docvqa_id=125 images=1/1 error=False
[125] bbox_docvqa_id=126 images=1/1 error=False
[126] bbox_docvqa_id=127 images=1/1 error=False
[127] bbox_docvqa_id=128 images=1/1 error=False
[128] bbox_docvqa_id=129 images=1/1 error=False
[129] bbox_docvqa_id=130 images=1/1 error=False
[130] bbox_docvqa_id=131 images=1/1 error=False
[131] bbox_docvqa_id=132 images=1/1 error=False
[132] bbox_docvqa_id=133 images=1/1 error=False
[133] bbox_docvqa_id=134 images=1/1 error=False
[134] bbox_docvqa_id=135 images=1/1 error=False
[135] bbox_docvqa_id=136 images=1/1 error=False
[136] bbox_docvqa_id=137 images=1/1 error=False
[137] bbox_docvqa_id=138 images=1/1 error=False
[138] bbox_docvqa_id=139 images=1/1 error=False
[139] bbox_docvqa_id=140 images=1/1 error=False
[140] bbox_docvqa_id=141 images=1/1 error=False
[141] bbox_docvqa_id=142 images=1/1 error=False
[142] bbox_docvqa_id=143 images=1/1 error=False
[143] bbox_docvqa_id=144 images=1/1 error=False
[144] bbox_docvqa_id=145 images=1/1 error=False
[145] bbox_docvqa_id=146 images=1/1 error=False
[146] bbox_docvqa_id=147 images=1/1 error=False
[147] bbox_docvqa_id=148 images=1/1 error=False
[148] bbox_docvqa_id=149 images=1/1 error=False
[149] bbox_docvqa_id=150 images=1/1 error=False
