nohup: ignoring input
[1016] bbox_docvqa_id=1017 images=20/20 error=True
[735] bbox_docvqa_id=736 images=63/63 error=True
[1010] bbox_docvqa_id=1011 images=7/7 error=False
[1017] bbox_docvqa_id=1018 images=20/20 error=True
[452] bbox_docvqa_id=453 images=9/9 error=False
[1018] bbox_docvqa_id=1019 images=20/20 error=True
[1011] bbox_docvqa_id=1012 images=7/7 error=False
[1019] bbox_docvqa_id=1020 images=20/20 error=True
[736] bbox_docvqa_id=737 images=63/63 error=True
[1380] bbox_docvqa_id=1381 images=5/5 error=False
[1381] bbox_docvqa_id=1382 images=69/69 error=True
[1382] bbox_docvqa_id=1383 images=69/69 error=True
[453] bbox_docvqa_id=454 images=9/9 error=False
[1020] bbox_docvqa_id=1021 images=20/20 error=True
[1383] bbox_docvqa_id=1384 images=69/69 error=True
[1384] bbox_docvqa_id=1385 images=69/69 error=True
[1021] bbox_docvqa_id=1022 images=44/44 error=True
[737] bbox_docvqa_id=738 images=63/63 error=True
[1385] bbox_docvqa_id=1386 images=21/21 error=True
[1012] bbox_docvqa_id=1013 images=5/5 error=False
[1022] bbox_docvqa_id=1023 images=44/44 error=True
[1386] bbox_docvqa_id=1387 images=21/21 error=True
[1387] bbox_docvqa_id=1388 images=21/21 error=True
[1023] bbox_docvqa_id=1024 images=44/44 error=True
[738] bbox_docvqa_id=739 images=63/63 error=True
[1388] bbox_docvqa_id=1389 images=21/21 error=True
[1024] bbox_docvqa_id=1025 images=44/44 error=True
[739] bbox_docvqa_id=740 images=73/73 error=True
[1025] bbox_docvqa_id=1026 images=44/44 error=True
[1026] bbox_docvqa_id=1027 images=18/18 error=True
[1013] bbox_docvqa_id=1014 images=20/20 error=False
[1027] bbox_docvqa_id=1028 images=18/18 error=True
[740] bbox_docvqa_id=741 images=73/73 error=True
[1028] bbox_docvqa_id=1029 images=18/18 error=True
[454] bbox_docvqa_id=455 images=9/9 error=False
[1029] bbox_docvqa_id=1030 images=18/18 error=True
[1030] bbox_docvqa_id=1031 images=18/18 error=True
[1389] bbox_docvqa_id=1390 images=7/7 error=False
[741] bbox_docvqa_id=742 images=73/73 error=True
[1031] bbox_docvqa_id=1032 images=18/18 error=True
[1032] bbox_docvqa_id=1033 images=18/18 error=True
[1014] bbox_docvqa_id=1015 images=20/20 error=False
[455] bbox_docvqa_id=456 images=9/9 error=False
[1033] bbox_docvqa_id=1034 images=18/18 error=True
[742] bbox_docvqa_id=743 images=73/73 error=True
[1034] bbox_docvqa_id=1035 images=40/40 error=True
[1015] bbox_docvqa_id=1016 images=20/20 error=False
[1390] bbox_docvqa_id=1391 images=7/7 error=False
[1035] bbox_docvqa_id=1036 images=40/40 error=True
[743] bbox_docvqa_id=744 images=73/73 error=True
[1036] bbox_docvqa_id=1037 images=40/40 error=True
[456] bbox_docvqa_id=457 images=9/9 error=False
[1391] bbox_docvqa_id=1392 images=7/7 error=False
[744] bbox_docvqa_id=745 images=73/73 error=True
[1016] bbox_docvqa_id=1017 images=20/20 error=False
[1037] bbox_docvqa_id=1038 images=40/40 error=True
[1392] bbox_docvqa_id=1393 images=7/7 error=False
[745] bbox_docvqa_id=746 images=73/73 error=True
[1038] bbox_docvqa_id=1039 images=40/40 error=True
[1393] bbox_docvqa_id=1394 images=16/16 error=True
[457] bbox_docvqa_id=458 images=9/9 error=False
[1017] bbox_docvqa_id=1018 images=20/20 error=False
[1039] bbox_docvqa_id=1040 images=40/40 error=True
[1394] bbox_docvqa_id=1395 images=16/16 error=True
[746] bbox_docvqa_id=747 images=73/73 error=True
[795] bbox_docvqa_id=796 images=52/52 error=False
[1395] bbox_docvqa_id=1396 images=16/16 error=True
[1040] bbox_docvqa_id=1041 images=40/40 error=True
[421] bbox_docvqa_id=422 images=13/13 error=False
[1396] bbox_docvqa_id=1397 images=16/16 error=True
[747] bbox_docvqa_id=748 images=73/73 error=True
[458] bbox_docvqa_id=459 images=9/9 error=False
[1018] bbox_docvqa_id=1019 images=20/20 error=False
[1041] bbox_docvqa_id=1042 images=40/40 error=True
[1042] bbox_docvqa_id=1043 images=14/14 error=True
[748] bbox_docvqa_id=749 images=73/73 error=True
[1043] bbox_docvqa_id=1044 images=14/14 error=True
[1044] bbox_docvqa_id=1045 images=14/14 error=True
[459] bbox_docvqa_id=460 images=9/9 error=False
[1019] bbox_docvqa_id=1020 images=20/20 error=False
[749] bbox_docvqa_id=750 images=28/28 error=True
[1045] bbox_docvqa_id=1046 images=14/14 error=True
[1397] bbox_docvqa_id=1398 images=6/6 error=False
[1046] bbox_docvqa_id=1047 images=14/14 error=True
[750] bbox_docvqa_id=751 images=28/28 error=True
[1047] bbox_docvqa_id=1048 images=14/14 error=True
[460] bbox_docvqa_id=461 images=9/9 error=False
[1020] bbox_docvqa_id=1021 images=20/20 error=False
[751] bbox_docvqa_id=752 images=28/28 error=True
[1048] bbox_docvqa_id=1049 images=14/14 error=True
[1398] bbox_docvqa_id=1399 images=6/6 error=False
[1049] bbox_docvqa_id=1050 images=14/14 error=True
[752] bbox_docvqa_id=753 images=28/28 error=True
[753] bbox_docvqa_id=754 images=28/28 error=True
[1399] bbox_docvqa_id=1400 images=6/6 error=False
[796] bbox_docvqa_id=797 images=52/52 error=False
[1050] bbox_docvqa_id=1051 images=30/30 error=True
[754] bbox_docvqa_id=755 images=28/28 error=True
[1051] bbox_docvqa_id=1052 images=30/30 error=True
[1400] bbox_docvqa_id=1401 images=6/6 error=False
[755] bbox_docvqa_id=756 images=28/28 error=True
[1401] bbox_docvqa_id=1402 images=11/11 error=True
[756] bbox_docvqa_id=757 images=28/28 error=True
[1402] bbox_docvqa_id=1403 images=11/11 error=True
[1052] bbox_docvqa_id=1053 images=30/30 error=True
[757] bbox_docvqa_id=758 images=12/12 error=True
[1403] bbox_docvqa_id=1404 images=11/11 error=True
[1404] bbox_docvqa_id=1405 images=11/11 error=True
[758] bbox_docvqa_id=759 images=12/12 error=True
[759] bbox_docvqa_id=760 images=12/12 error=True
[1053] bbox_docvqa_id=1054 images=30/30 error=True
[1405] bbox_docvqa_id=1406 images=17/17 error=True
[461] bbox_docvqa_id=462 images=20/20 error=False
[760] bbox_docvqa_id=761 images=12/12 error=True
[1406] bbox_docvqa_id=1407 images=17/17 error=True
[1054] bbox_docvqa_id=1055 images=30/30 error=True
[1021] bbox_docvqa_id=1022 images=44/44 error=False
[761] bbox_docvqa_id=762 images=12/12 error=True
[762] bbox_docvqa_id=763 images=12/12 error=True
[1055] bbox_docvqa_id=1056 images=30/30 error=True
[1407] bbox_docvqa_id=1408 images=17/17 error=True
[763] bbox_docvqa_id=764 images=12/12 error=True
[1408] bbox_docvqa_id=1409 images=17/17 error=True
[764] bbox_docvqa_id=765 images=12/12 error=True
[797] bbox_docvqa_id=798 images=52/52 error=False
[1056] bbox_docvqa_id=1057 images=30/30 error=True
[422] bbox_docvqa_id=423 images=13/13 error=False
[765] bbox_docvqa_id=766 images=21/21 error=True
[1057] bbox_docvqa_id=1058 images=30/30 error=True
[766] bbox_docvqa_id=767 images=21/21 error=True
[1022] bbox_docvqa_id=1023 images=44/44 error=False
[767] bbox_docvqa_id=768 images=21/21 error=True
[1058] bbox_docvqa_id=1059 images=13/13 error=True
[1409] bbox_docvqa_id=1410 images=5/5 error=False
[768] bbox_docvqa_id=769 images=21/21 error=True
[1059] bbox_docvqa_id=1060 images=13/13 error=True
[1060] bbox_docvqa_id=1061 images=13/13 error=True
[769] bbox_docvqa_id=770 images=21/21 error=True
[1061] bbox_docvqa_id=1062 images=13/13 error=True
[770] bbox_docvqa_id=771 images=21/21 error=True
[462] bbox_docvqa_id=463 images=20/20 error=False
[1062] bbox_docvqa_id=1063 images=13/13 error=True
[771] bbox_docvqa_id=772 images=21/21 error=True
[1063] bbox_docvqa_id=1064 images=13/13 error=True
[1410] bbox_docvqa_id=1411 images=5/5 error=False
[1023] bbox_docvqa_id=1024 images=44/44 error=False
[772] bbox_docvqa_id=773 images=21/21 error=True
[1064] bbox_docvqa_id=1065 images=13/13 error=True
[773] bbox_docvqa_id=774 images=20/20 error=True
[1411] bbox_docvqa_id=1412 images=5/5 error=False
[774] bbox_docvqa_id=775 images=20/20 error=True
[1065] bbox_docvqa_id=1066 images=24/24 error=True
[1412] bbox_docvqa_id=1413 images=5/5 error=False
[775] bbox_docvqa_id=776 images=20/20 error=True
[798] bbox_docvqa_id=799 images=52/52 error=False
[776] bbox_docvqa_id=777 images=20/20 error=True
[1066] bbox_docvqa_id=1067 images=24/24 error=True
[1024] bbox_docvqa_id=1025 images=44/44 error=False
[777] bbox_docvqa_id=778 images=20/20 error=True
[778] bbox_docvqa_id=779 images=20/20 error=True
[1413] bbox_docvqa_id=1414 images=5/5 error=False
[1067] bbox_docvqa_id=1068 images=24/24 error=True
[463] bbox_docvqa_id=464 images=20/20 error=False
[779] bbox_docvqa_id=780 images=20/20 error=True
[780] bbox_docvqa_id=781 images=20/20 error=True
[781] bbox_docvqa_id=782 images=11/11 error=True
[782] bbox_docvqa_id=783 images=11/11 error=True
[1068] bbox_docvqa_id=1069 images=24/24 error=True
[783] bbox_docvqa_id=784 images=11/11 error=True
[1414] bbox_docvqa_id=1415 images=5/5 error=False
[784] bbox_docvqa_id=785 images=11/11 error=True
[785] bbox_docvqa_id=786 images=11/11 error=True
[1025] bbox_docvqa_id=1026 images=44/44 error=False
[786] bbox_docvqa_id=787 images=11/11 error=True
[1415] bbox_docvqa_id=1416 images=5/5 error=False
[1069] bbox_docvqa_id=1070 images=24/24 error=True
[787] bbox_docvqa_id=788 images=19/19 error=True
[1416] bbox_docvqa_id=1417 images=5/5 error=False
[788] bbox_docvqa_id=789 images=19/19 error=True
[1070] bbox_docvqa_id=1071 images=24/24 error=True
[789] bbox_docvqa_id=790 images=19/19 error=True
[1417] bbox_docvqa_id=1418 images=34/34 error=True
[1026] bbox_docvqa_id=1027 images=18/18 error=False
[790] bbox_docvqa_id=791 images=19/19 error=True
[464] bbox_docvqa_id=465 images=20/20 error=False
[1071] bbox_docvqa_id=1072 images=24/24 error=True
[423] bbox_docvqa_id=424 images=13/13 error=False
[791] bbox_docvqa_id=792 images=19/19 error=True
[799] bbox_docvqa_id=800 images=52/52 error=False
[1418] bbox_docvqa_id=1419 images=34/34 error=True
[792] bbox_docvqa_id=793 images=19/19 error=True
[1072] bbox_docvqa_id=1073 images=24/24 error=True
[1027] bbox_docvqa_id=1028 images=18/18 error=False
[1419] bbox_docvqa_id=1420 images=34/34 error=True
[793] bbox_docvqa_id=794 images=19/19 error=True
[1028] bbox_docvqa_id=1029 images=18/18 error=False
[794] bbox_docvqa_id=795 images=19/19 error=True
[1420] bbox_docvqa_id=1421 images=34/34 error=True
[795] bbox_docvqa_id=796 images=52/52 error=True
[1029] bbox_docvqa_id=1030 images=18/18 error=False
[1421] bbox_docvqa_id=1422 images=31/31 error=True
[796] bbox_docvqa_id=797 images=52/52 error=True
[1073] bbox_docvqa_id=1074 images=4/4 error=False
[465] bbox_docvqa_id=466 images=20/20 error=False
[797] bbox_docvqa_id=798 images=52/52 error=True
[1030] bbox_docvqa_id=1031 images=18/18 error=False
[798] bbox_docvqa_id=799 images=52/52 error=True
[1422] bbox_docvqa_id=1423 images=31/31 error=True
[799] bbox_docvqa_id=800 images=52/52 error=True
[800] bbox_docvqa_id=801 images=52/52 error=False
[1423] bbox_docvqa_id=1424 images=31/31 error=True
[1031] bbox_docvqa_id=1032 images=18/18 error=False
[800] bbox_docvqa_id=801 images=52/52 error=True
[1074] bbox_docvqa_id=1075 images=4/4 error=False
[1424] bbox_docvqa_id=1425 images=31/31 error=True
[801] bbox_docvqa_id=802 images=52/52 error=True
[1425] bbox_docvqa_id=1426 images=138/138 error=True
[1032] bbox_docvqa_id=1033 images=18/18 error=False
[1075] bbox_docvqa_id=1076 images=4/4 error=False
[1426] bbox_docvqa_id=1427 images=138/138 error=True
[802] bbox_docvqa_id=803 images=52/52 error=True
[466] bbox_docvqa_id=467 images=20/20 error=False
[1427] bbox_docvqa_id=1428 images=138/138 error=True
[1428] bbox_docvqa_id=1429 images=138/138 error=True
[803] bbox_docvqa_id=804 images=45/45 error=True
[1076] bbox_docvqa_id=1077 images=4/4 error=False
[1033] bbox_docvqa_id=1034 images=18/18 error=False
[804] bbox_docvqa_id=805 images=45/45 error=True
[1429] bbox_docvqa_id=1430 images=7/7 error=False
[805] bbox_docvqa_id=806 images=45/45 error=True
[424] bbox_docvqa_id=425 images=13/13 error=False
[806] bbox_docvqa_id=807 images=45/45 error=True
[1430] bbox_docvqa_id=1431 images=7/7 error=False
[807] bbox_docvqa_id=808 images=45/45 error=True
[801] bbox_docvqa_id=802 images=52/52 error=False
[1431] bbox_docvqa_id=1432 images=7/7 error=False
[808] bbox_docvqa_id=809 images=45/45 error=True
[1432] bbox_docvqa_id=1433 images=7/7 error=False
[809] bbox_docvqa_id=810 images=45/45 error=True
[1433] bbox_docvqa_id=1434 images=22/22 error=True
[467] bbox_docvqa_id=468 images=20/20 error=False
[810] bbox_docvqa_id=811 images=45/45 error=True
[1434] bbox_docvqa_id=1435 images=22/22 error=True
[811] bbox_docvqa_id=812 images=18/18 error=True
[1034] bbox_docvqa_id=1035 images=40/40 error=False
[812] bbox_docvqa_id=813 images=18/18 error=True
[1435] bbox_docvqa_id=1436 images=22/22 error=True
[813] bbox_docvqa_id=814 images=18/18 error=True
[1436] bbox_docvqa_id=1437 images=22/22 error=True
[814] bbox_docvqa_id=815 images=18/18 error=True
[1437] bbox_docvqa_id=1438 images=44/44 error=True
[815] bbox_docvqa_id=816 images=18/18 error=True
[816] bbox_docvqa_id=817 images=18/18 error=True
[1035] bbox_docvqa_id=1036 images=40/40 error=False
[1438] bbox_docvqa_id=1439 images=44/44 error=True
[817] bbox_docvqa_id=818 images=18/18 error=True
[1077] bbox_docvqa_id=1078 images=9/9 error=False
[468] bbox_docvqa_id=469 images=20/20 error=False
[802] bbox_docvqa_id=803 images=52/52 error=False
[1439] bbox_docvqa_id=1440 images=44/44 error=True
[818] bbox_docvqa_id=819 images=18/18 error=True
[819] bbox_docvqa_id=820 images=24/24 error=True
[1440] bbox_docvqa_id=1441 images=44/44 error=True
[1078] bbox_docvqa_id=1079 images=9/9 error=False
[1441] bbox_docvqa_id=1442 images=18/18 error=True
[1036] bbox_docvqa_id=1037 images=40/40 error=False
[820] bbox_docvqa_id=821 images=24/24 error=True
[1442] bbox_docvqa_id=1443 images=18/18 error=True
[821] bbox_docvqa_id=822 images=24/24 error=True
[1443] bbox_docvqa_id=1444 images=18/18 error=True
[425] bbox_docvqa_id=426 images=13/13 error=False
[1444] bbox_docvqa_id=1445 images=18/18 error=True
[822] bbox_docvqa_id=823 images=24/24 error=True
[1445] bbox_docvqa_id=1446 images=17/17 error=True
[469] bbox_docvqa_id=470 images=20/20 error=False
[823] bbox_docvqa_id=824 images=24/24 error=True
[1037] bbox_docvqa_id=1038 images=40/40 error=False
[1446] bbox_docvqa_id=1447 images=17/17 error=True
[824] bbox_docvqa_id=825 images=24/24 error=True
[1447] bbox_docvqa_id=1448 images=17/17 error=True
[825] bbox_docvqa_id=826 images=24/24 error=True
[1448] bbox_docvqa_id=1449 images=17/17 error=True
[826] bbox_docvqa_id=827 images=24/24 error=True
[1038] bbox_docvqa_id=1039 images=40/40 error=False
[1449] bbox_docvqa_id=1450 images=7/7 error=False
[1450] bbox_docvqa_id=1451 images=7/7 error=False
[1451] bbox_docvqa_id=1452 images=7/7 error=False
[470] bbox_docvqa_id=471 images=20/20 error=False
[1452] bbox_docvqa_id=1453 images=7/7 error=False
[1039] bbox_docvqa_id=1040 images=40/40 error=False
[1079] bbox_docvqa_id=1080 images=9/9 error=False
[471] bbox_docvqa_id=472 images=8/8 error=False
[827] bbox_docvqa_id=828 images=8/8 error=False
[1453] bbox_docvqa_id=1454 images=5/5 error=False
[1080] bbox_docvqa_id=1081 images=9/9 error=False
[472] bbox_docvqa_id=473 images=8/8 error=False
[1454] bbox_docvqa_id=1455 images=5/5 error=False
[1040] bbox_docvqa_id=1041 images=40/40 error=False
[803] bbox_docvqa_id=804 images=45/45 error=False
[473] bbox_docvqa_id=474 images=8/8 error=False
[1455] bbox_docvqa_id=1456 images=5/5 error=False
[1081] bbox_docvqa_id=1082 images=9/9 error=False
[1456] bbox_docvqa_id=1457 images=5/5 error=False
[1041] bbox_docvqa_id=1042 images=40/40 error=False
[474] bbox_docvqa_id=475 images=8/8 error=False
[1457] bbox_docvqa_id=1458 images=20/20 error=True
[1458] bbox_docvqa_id=1459 images=20/20 error=True
[804] bbox_docvqa_id=805 images=45/45 error=False
[1459] bbox_docvqa_id=1460 images=20/20 error=True
[475] bbox_docvqa_id=476 images=8/8 error=False
[1460] bbox_docvqa_id=1461 images=20/20 error=True
[1042] bbox_docvqa_id=1043 images=14/14 error=False
[828] bbox_docvqa_id=829 images=8/8 error=False
[1461] bbox_docvqa_id=1462 images=44/44 error=True
[476] bbox_docvqa_id=477 images=8/8 error=False
[1043] bbox_docvqa_id=1044 images=14/14 error=False
[1462] bbox_docvqa_id=1463 images=44/44 error=True
[805] bbox_docvqa_id=806 images=45/45 error=False
[1463] bbox_docvqa_id=1464 images=44/44 error=True
[477] bbox_docvqa_id=478 images=8/8 error=False
[1044] bbox_docvqa_id=1045 images=14/14 error=False
[1464] bbox_docvqa_id=1465 images=44/44 error=True
[1465] bbox_docvqa_id=1466 images=18/18 error=True
[1045] bbox_docvqa_id=1046 images=14/14 error=False
[1466] bbox_docvqa_id=1467 images=18/18 error=True
[478] bbox_docvqa_id=479 images=8/8 error=False
[806] bbox_docvqa_id=807 images=45/45 error=False
[1467] bbox_docvqa_id=1468 images=18/18 error=True
[1468] bbox_docvqa_id=1469 images=18/18 error=True
[1046] bbox_docvqa_id=1047 images=14/14 error=False
[1082] bbox_docvqa_id=1083 images=9/9 error=False
[829] bbox_docvqa_id=830 images=8/8 error=False
[1469] bbox_docvqa_id=1470 images=40/40 error=True
[1047] bbox_docvqa_id=1048 images=14/14 error=False
[479] bbox_docvqa_id=480 images=8/8 error=False
[1470] bbox_docvqa_id=1471 images=40/40 error=True
[807] bbox_docvqa_id=808 images=45/45 error=False
[1083] bbox_docvqa_id=1084 images=9/9 error=False
[1471] bbox_docvqa_id=1472 images=40/40 error=True
[1048] bbox_docvqa_id=1049 images=14/14 error=False
[1472] bbox_docvqa_id=1473 images=40/40 error=True
[480] bbox_docvqa_id=481 images=8/8 error=False
[1084] bbox_docvqa_id=1085 images=20/20 error=True
[1473] bbox_docvqa_id=1474 images=14/14 error=True
[1049] bbox_docvqa_id=1050 images=14/14 error=False
[1474] bbox_docvqa_id=1475 images=14/14 error=True
[1475] bbox_docvqa_id=1476 images=14/14 error=True
[1085] bbox_docvqa_id=1086 images=20/20 error=True
[808] bbox_docvqa_id=809 images=45/45 error=False
[1476] bbox_docvqa_id=1477 images=14/14 error=True
[1086] bbox_docvqa_id=1087 images=20/20 error=True
[830] bbox_docvqa_id=831 images=8/8 error=False
[1477] bbox_docvqa_id=1478 images=30/30 error=True
[831] bbox_docvqa_id=832 images=8/8 error=False
[1478] bbox_docvqa_id=1479 images=30/30 error=True
[1087] bbox_docvqa_id=1088 images=20/20 error=True
[809] bbox_docvqa_id=810 images=45/45 error=False
[1479] bbox_docvqa_id=1480 images=30/30 error=True
[481] bbox_docvqa_id=482 images=21/21 error=False
[1088] bbox_docvqa_id=1089 images=20/20 error=True
[1050] bbox_docvqa_id=1051 images=30/30 error=False
[1480] bbox_docvqa_id=1481 images=30/30 error=True
[1089] bbox_docvqa_id=1090 images=20/20 error=True
[1481] bbox_docvqa_id=1482 images=13/13 error=True
[810] bbox_docvqa_id=811 images=45/45 error=False
[1482] bbox_docvqa_id=1483 images=13/13 error=True
[1483] bbox_docvqa_id=1484 images=13/13 error=True
[1090] bbox_docvqa_id=1091 images=20/20 error=True
[1484] bbox_docvqa_id=1485 images=13/13 error=True
[1051] bbox_docvqa_id=1052 images=30/30 error=False
[1485] bbox_docvqa_id=1486 images=24/24 error=True
[1091] bbox_docvqa_id=1092 images=20/20 error=True
[832] bbox_docvqa_id=833 images=8/8 error=False
[482] bbox_docvqa_id=483 images=21/21 error=False
[833] bbox_docvqa_id=834 images=18/18 error=True
[1486] bbox_docvqa_id=1487 images=24/24 error=True
[1052] bbox_docvqa_id=1053 images=30/30 error=False
[834] bbox_docvqa_id=835 images=18/18 error=True
[1487] bbox_docvqa_id=1488 images=24/24 error=True
[835] bbox_docvqa_id=836 images=18/18 error=True
[836] bbox_docvqa_id=837 images=18/18 error=True
